X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12
40.020172,230.45386,137.93149,599.17377,-21.699476,332.3336,75.66902,113.87076,97.40071,3078.909,1715.3193,932.98737
23.2327,138.85939,89.55097,359.1654,-14.4544525,208.59653,43.287586,77.61135,67.700386,1975.3079,1145.9037,608.4189
44.495213,251.29945,149.13033,655.01917,-23.525946,359.1748,82.721054,121.926834,102.86334,3329.8442,1845.7004,1017.8983
28.030405,172.2877,107.41797,445.68942,-8.247099,260.11118,59.46002,91.66986,78.911964,2345.6736,1296.0945,599.68805
50.774616,264.02246,171.76582,689.0999,-36.62171,378.8303,74.566345,145.33595,118.83308,3774.9265,2237.4158,1359.8994
32.692745,194.8914,115.94735,506.99902,-15.47899,282.99448,65.54851,95.76734,82.16495,2585.4758,1423.3108,742.2893
39.54781,206.45427,136.4051,537.79236,-29.60314,297.72565,57.2015,116.26925,95.75644,2989.6345,1788.0641,1086.9998
35.39395,211.27951,125.05115,549.03503,-14.640883,307.03302,72.247826,103.03409,88.186516,2781.1228,1517.78,771.4628
40.65788,205.72668,139.74835,537.57117,-32.24567,293.8854,52.927902,119.20878,95.69373,3042.8284,1853.5524,1170.8359
31.664705,184.55983,115.418144,477.62463,-19.655348,271.90976,58.46053,97.9372,85.50607,2561.6294,1468.1876,797.3151
42.575096,232.3786,145.6519,604.67285,-28.027927,335.8747,71.0693,122.648125,102.91518,3229.122,1864.7646,1075.8356
38.266953,218.55766,134.06041,566.7479,-22.834932,317.8359,70.112755,112.17053,96.779564,2980.556,1689.4237,927.72125
30.6232,169.01111,113.34458,436.17398,-23.935045,250.41476,47.76499,98.82655,85.14937,2485.9885,1495.4203,866.9239
48.21971,263.34955,145.22588,677.5538,-11.985352,367.9353,95.50637,113.81132,97.2197,3230.4653,1678.5782,829.4244
42.627316,248.63261,152.18216,644.4292,-24.406221,363.43542,80.69622,127.48476,110.85661,3386.2053,1912.07,1029.2571
43.650223,239.23167,149.6857,622.22876,-28.51865,346.01038,73.49923,125.96467,106.05745,3318.83,1913.4468,1098.7432
44.370228,252.94063,152.70969,657.3003,-24.979359,365.308,82.29537,126.49266,108.32714,3403.0308,1908.1675,1046.1907
22.954334,145.19234,91.948524,377.48215,-9.345287,220.38481,48.4216,79.28525,68.095795,2017.9077,1133.024,547.1831
34.508423,188.99768,122.92486,489.7623,-25.051783,276.97668,55.44028,105.52649,89.87195,2708.6545,1600.0127,926.1364
33.98923,198.70691,118.830055,516.32697,-18.158314,287.6007,65.58805,98.28342,84.710915,2654.3662,1476.3157,792.9241
31.246912,173.37022,102.029945,442.07822,-3.2645564,252.94316,63.677155,83.86742,72.385864,2212.6968,1170.9459,510.42395
37.733143,223.24628,131.11275,580.018,-15.315704,322.82443,76.68174,107.40676,91.8965,2918.6626,1586.159,808.3666
36.68607,216.05655,134.28473,559.5246,-21.031345,318.77042,69.71492,113.59767,98.96924,2977.13,1691.876,900.55255
35.57034,213.7468,129.8124,555.5046,-17.114395,314.00534,71.231476,108.66699,93.50036,2882.5876,1603.1232,827.4659
43.36591,240.21484,146.43346,625.6647,-25.725233,345.18362,76.33747,121.44693,102.18837,3257.9524,1843.4657,1041.6593
30.992144,174.31827,109.266335,452.33966,-20.211086,254.21217,53.94036,92.49664,79.06822,2424.0884,1396.7528,785.787
